,playerName,Season,School,Conf,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS, ,SOS,yearsInCollege,heightInCm,weightInKg,position
212,Landry Fields\fieldla01,2009-10,Stanford,Pac-10,32,32,36.3,7.8,15.8,.490,6.8,13.1,.521,0.9,2.7,.337,5.6,8.0,.696,2.5,6.2,8.8,2.8,1.6,0.8,2.6,2.0,22.0,,6.50,4,201,97,Guard
213,Josh Childress\childjo01,2003-04,Stanford,Pac-10,23,18,29.8,5.4,11.0,.488,3.9,7.3,.536,1.5,3.7,.395,3.4,4.1,.821,1.9,5.6,7.5,2.7,0.9,1.6,2.2,2.3,15.7,,4.34,3,203,95,Forward
214,Andrew Bogut\bogutan01,2004-05,Utah,MWC,35,35,35.0,8.0,12.9,.620,7.8,12.2,.636,0.3,0.7,.360,4.1,5.9,.692,3.7,8.5,12.2,2.3,1.0,1.9,2.7,2.2,20.4,,4.54,2,213,111,Forward
215,Kris Joseph\josepkr01,2011-12,Syracuse,Big East,37,37,32.2,4.4,10.5,.421,3.1,6.5,.467,1.4,4.0,.345,3.2,4.2,.745,1.5,3.2,4.7,1.5,1.4,0.6,1.5,1.7,13.4,,8.02,4,201,95,Forward
216,Gary Trent\trentga02,1994-95,Ohio,MAC,33,,34.4,8.9,16.8,.527,8.6,15.8,.547,0.2,1.1,.229,4.9,7.7,.642,,,12.8,2.4,0.6,0.8,3.5,2.3,22.9,,3.58,3,203,113,Forward
217,Josh McRoberts\mcrobjo01,2006-07,Duke,ACC,33,32,35.3,5.0,9.9,.502,4.8,9.2,.523,0.2,0.7,.217,2.9,4.4,.664,2.1,5.8,7.9,3.5,1.2,2.5,2.4,2.5,13.0,,10.48,2,208,108,Forward
218,Cory Joseph\josepco01,2010-11,Texas,Big 12,36,36,32.4,3.8,8.9,.422,2.3,5.4,.429,1.4,3.5,.413,1.4,2.0,.699,0.6,2.9,3.6,3.0,1.0,0.3,1.5,1.8,10.4,,7.96,1,190,83,Guard
219,Okaro White\whiteok01,2013-14,Florida State,ACC,36,35,30.1,4.6,9.0,.514,3.9,7.2,.548,0.7,1.8,.375,3.7,4.7,.798,2.1,4.7,6.8,0.9,0.8,1.1,1.9,3.0,13.6,,8.13,4,203,92,Forward
220,Jameel Warney\warneja01,2015-16,Stony Brook,AEC,33,33,32.9,8.2,13.1,.630,8.2,13.1,.630,0.0,0.0,,3.4,5.4,.624,4.5,6.3,10.8,1.6,0.9,3.0,1.3,2.2,19.8,,-5.28,4,203,115,Forward
221,Jamal Robinson\robinja03,1996-97,Virginia,ACC,31,,22.3,2.4,5.9,.399,2.3,5.4,.428,0.1,0.5,.118,0.8,1.9,.431,,,4.8,1.9,0.7,0.3,,,5.6,,11.38,4,201,96,Guard
222,Maceo Baston\bastoma01,1997-98,Michigan,Big Ten,30,,,4.3,7.2,.597,4.3,7.2,.597,0.0,0.0,,4.1,6.3,.654,,,7.4,1.2,0.8,1.1,,,12.7,,9.64,4,206,97,Forward
223,Marquis Teague\teaguma01,2011-12,Kentucky,SEC,40,40,32.6,3.6,8.8,.412,3.0,6.8,.438,0.7,2.0,.325,2.1,3.0,.714,0.4,2.1,2.5,4.8,0.9,0.3,2.7,2.3,10.0,,7.93,1,188,85,Guard
224,Rick Fox\foxri01,1990-91,UNC,ACC,35,32,28.5,5.9,13.0,.453,4.0,7.4,.537,1.9,5.6,.342,3.2,3.9,.804,,,6.6,3.7,2.0,0.5,2.9,2.9,16.9,,10.91,4,201,104,Forward
225,Reggie Slater\slatere01,1991-92,Wyoming,WAC,29,,36.2,6.3,11.0,.575,6.3,,,0.0,,,5.2,7.2,.714,,,11.3,2.0,,,,,17.9,,2.83,4,201,97,Forward
226,Predrag Savovic\savovpr01,,Alabama-Birmingham,,21,1,8.7,0.6,2.9,.217,0.4,1.6,.265,0.2,1.2,.154,1.0,1.4,.724,,,0.9,0.7,0.3,0.0,1.0,1.2,2.4,,,6,198,102,Guard
227,Kyle Weaver\weaveky01,2007-08,Washington State,Pac-10,35,35,33.1,3.9,8.5,.463,3.3,6.6,.491,0.7,1.9,.364,3.6,4.9,.733,1.1,4.2,5.3,4.3,1.7,0.7,2.8,1.9,12.2,,6.35,4,198,91,Guard
228,Ryan Reid\reidry01,2009-10,Florida State,ACC,31,29,22.7,2.6,5.4,.491,2.6,5.4,.491,0.0,0.0,,1.5,2.5,.597,1.9,2.1,4.0,1.1,0.6,0.5,1.6,1.5,6.8,,6.79,4,203,106,Forward
229,Aaron Williams\williaa01,1992-93,Xavier,MW Coll,30,,28.1,4.2,7.8,.543,4.2,7.8,.543,0.0,0.0,,2.4,3.1,.777,,,7.1,1.8,0.7,1.8,2.2,3.1,10.9,,2.75,4,206,99,Forward
230,Brook Lopez\lopezbr01,2007-08,Stanford,Pac-10,27,25,30.8,6.8,14.6,.468,6.8,14.3,.475,0.0,0.2,.000,5.7,7.2,.789,2.9,5.3,8.2,1.4,0.6,2.1,2.1,2.4,19.3,,6.95,2,213,117,Forward
231,Jeff Foster\fosteje01,1998-99,Texas State,Southland,28,,28.1,5.1,10.2,.498,5.1,10.2,.498,0.0,0.0,,4.0,5.8,.693,,,11.3,1.5,1.1,1.0,2.0,1.0,14.2,,-8.23,4,211,107,Center
232,Chris Garner\garnech01,1996-97,Memphis,CUSA,31,,32.4,2.7,6.3,.438,2.0,3.6,.559,0.7,2.7,.277,0.6,0.8,.692,,,2.6,4.1,2.7,0.2,,,6.8,,6.46,4,178,70,Guard
233,Walt Williams\williwa02,1991-92,Maryland,ACC,29,29,35.9,8.8,18.7,.472,5.8,10.4,.553,3.1,8.3,.371,6.0,8.0,.758,,,5.6,3.6,2.1,1.0,3.8,3.4,26.8,,7.74,4,203,99,Forward
234,K.J. McDaniels\mcdankj01,2013-14,Clemson,ACC,36,35,33.7,5.8,12.6,.459,4.6,8.8,.527,1.2,3.8,.304,4.3,5.1,.842,2.4,4.7,7.1,1.6,1.1,2.8,2.3,2.2,17.1,,5.97,3,198,90,Forward
235,Dan Majerle\majerda01,1987-88,Central Michigan,MAC,32,,37.4,8.7,16.7,.521,7.3,13.6,.539,1.4,3.2,.446,4.9,7.6,.645,,,10.8,2.5,1.5,0.9,0.1,2.4,23.7,,-2.16,4,198,97,Guard
236,Craig Brackins\brackcr01,2009-10,Iowa State,Big 12,32,32,35.1,6.0,14.3,.420,5.2,11.6,.446,0.8,2.7,.310,3.7,4.8,.760,2.1,6.4,8.5,2.2,0.8,1.2,2.1,2.0,16.5,,8.37,3,208,104,Forward
237,Paul Shirley\shirlpa01,2000-01,Iowa State,Big 12,31,31,27.0,3.7,7.2,.520,3.7,7.1,.520,0.0,0.1,.500,2.5,3.7,.672,3.1,3.8,6.9,0.9,0.9,0.6,1.8,3.1,10.0,,4.87,5,208,104,Forward
238,Devonte' Graham\grahade01,2017-18,Kansas,Big 12,39,39,37.8,5.1,12.8,.400,2.3,5.8,.392,2.8,6.9,.406,4.3,5.2,.827,0.6,3.4,4.0,7.2,1.6,0.1,2.8,1.4,17.3,,11.87,4,188,79,Guard
239,Dakari Johnson\johnsda04,2014-15,Kentucky,SEC,39,0,16.3,2.0,4.0,.506,2.0,4.0,.506,0.0,0.0,,2.3,3.7,.625,1.7,2.9,4.6,0.7,0.4,0.9,1.1,1.8,6.4,,8.67,2,213,115,Center
240,Terrel Harris\harrite01,2008-09,Oklahoma State,Big 12,35,35,31.7,4.8,9.8,.488,3.2,5.5,.575,1.6,4.3,.377,2.7,3.5,.785,0.8,3.9,4.8,1.9,1.7,0.3,1.9,3.3,13.9,,7.44,4,196,92,Guard
241,Steve Novak\novakst01,2005-06,Marquette,Big East,31,31,33.8,5.6,11.7,.477,1.7,3.4,.500,3.9,8.4,.467,2.4,2.5,.974,1.1,4.8,5.9,1.3,0.6,0.1,1.0,2.1,17.5,,8.16,4,208,99,Forward
242,Brian Grant\grantbr01,1993-94,Xavier,MW Coll,29,,30.8,6.2,11.2,.559,6.2,11.1,.561,0.0,0.1,.333,4.2,5.9,.713,,,9.9,1.6,0.9,1.6,2.3,2.6,16.7,,0.87,4,206,115,Center
243,Corey Brewer\breweco01,2006-07,Florida,SEC,37,37,28.5,4.6,9.6,.475,3.5,6.4,.544,1.1,3.2,.336,3.0,4.2,.723,1.1,3.6,4.7,2.9,1.9,0.4,2.5,1.9,13.2,,7.33,3,206,83,Forward
244,Jerian Grant\grantje02,2014-15,Notre Dame,ACC,38,38,37.1,5.4,11.2,.478,4.1,7.1,.572,1.3,4.2,.316,4.5,5.7,.780,0.3,2.7,3.0,6.7,1.7,0.5,2.2,2.0,16.5,,7.02,4,196,92,Guard
245,Charlie Bell\bellch01,2000-01,Michigan State,Big Ten,33,33,31.3,4.5,11.3,.402,3.0,6.7,.443,1.6,4.6,.342,2.8,3.7,.770,1.0,3.7,4.7,5.1,1.0,0.2,2.8,1.6,13.5,,9.54,4,190,90,Guard
246,Sean Lampley\lamplse01,2000-01,California,Pac-10,31,31,34.6,6.7,13.4,.502,6.5,12.4,.527,0.2,1.1,.212,5.8,7.9,.738,1.5,5.7,7.2,3.3,0.9,0.5,3.6,2.5,19.5,,9.08,4,201,102,Forward
247,Brice Johnson\johnsbr02,2015-16,UNC,ACC,40,39,28.0,7.2,11.6,.617,7.2,11.6,.617,0.0,0.0,,3.9,4.9,.794,2.9,7.5,10.4,1.5,1.1,1.5,1.8,2.7,18.2,,10.69,4,206,103,Forward
248,Dean Garrett\garrede01,1987-88,Indiana,Big Ten,29,28,33.0,6.3,11.9,.535,6.3,11.9,.535,0.0,0.0,,3.4,4.9,.697,,,8.5,0.4,0.6,3.4,1.2,2.8,16.1,,9.65,2,208,102,Center
249,Rawle Alkins\alkinra01,2017-18,Arizona,Pac-12,23,21,31.4,4.3,10.0,.432,2.9,6.0,.482,1.4,4.0,.359,3.1,4.3,.724,1.9,2.9,4.8,2.5,1.3,0.7,2.6,2.2,13.1,,6.84,2,196,99,Guard
250,Rudy Gay\gayru01,2005-06,UConn,Big East,33,33,30.8,5.7,12.3,.461,4.8,9.6,.500,0.8,2.7,.318,3.1,4.2,.732,2.0,4.4,6.4,2.1,1.8,1.6,2.5,2.3,15.2,,6.57,2,206,99,Forward
251,Trey McKinney-Jones\mckintr01,,UMKC,,61,38,23.5,2.5,5.4,.456,2.0,4.0,.512,0.4,1.4,.294,1.9,2.7,.698,0.6,2.8,3.4,1.6,0.5,0.1,1.6,2.7,7.2,,,6,196,99,Guard
252,Scott Padgett\padgesc01,1998-99,Kentucky,SEC,37,,29.1,4.2,9.1,.466,2.6,4.7,.543,1.6,4.3,.381,2.5,3.7,.681,,,5.9,2.6,1.3,0.6,1.8,2.3,12.6,,9.93,4,206,108,Forward
253,Michael Finley\finlemi01,1994-95,Wisconsin,Big Ten,27,,37.0,6.6,17.4,.379,4.4,9.9,.451,2.1,7.6,.284,5.2,6.7,.773,,,5.2,4.0,1.9,0.6,3.0,2.7,20.5,,6.94,4,201,97,Forward
254,Jamaal Tinsley\tinslja01,2000-01,Iowa State,Big 12,31,31,32.2,4.5,11.2,.399,3.3,8.1,.406,1.2,3.1,.381,4.1,6.0,.692,0.6,3.2,3.8,6.0,2.5,0.6,3.8,3.0,14.3,,4.87,2,190,88,Guard
255,Alfonzo McKinnie\mckinal01,,Eastern Illinois,,54,33,18.2,2.8,5.0,.561,2.8,5.0,.561,0.0,0.0,,1.5,2.3,.672,2.1,3.4,5.4,0.3,0.5,0.6,1.4,2.5,7.1,,,6,203,97,Forward
256,Shaquille O'Neal*\onealsh01,1991-92,LSU,SEC,30,,32.0,9.8,15.9,.615,9.8,15.9,.615,0.0,0.0,,4.5,8.5,.528,,,14.0,1.5,1.0,5.2,3.4,2.9,24.1,,8.64,3,216,147,Center
257,Derrick Coleman\colemde01,1989-90,Syracuse,Big East,33,31,35.3,5.9,10.7,.551,5.4,9.4,.576,0.5,1.2,.366,5.7,8.0,.715,,,12.1,2.9,1.5,2.0,2.7,3.1,17.9,,8.85,4,208,104,Forward
258,J.J. Hickson\hicksjj01,2007-08,NC State,ACC,31,26,28.7,5.3,8.9,.591,5.3,8.9,.593,0.0,0.0,.000,4.3,6.3,.677,2.6,5.9,8.5,1.0,0.7,1.5,2.7,1.9,14.8,,9.06,1,206,109,Forward
259,Caris LeVert\leverca01,2015-16,Michigan,Big Ten,15,14,30.9,5.5,10.8,.506,3.5,6.5,.546,1.9,4.3,.446,3.6,4.5,.794,0.6,4.7,5.3,4.9,1.0,0.2,1.7,1.2,16.5,,7.92,4,201,90,Guard
260,Courtney Lee\leeco01,2007-08,Western Kentucky,Sun Belt,36,36,30.0,7.2,15.1,.477,5.3,10.3,.515,1.9,4.8,.397,4.1,5.0,.822,1.3,3.5,4.9,2.1,1.8,0.8,2.3,2.4,20.4,,0.24,4,196,90,Guard
261,Michael Hawkins\hawkimi01,1994-95,Xavier,MW Coll,28,,32.9,4.2,9.8,.427,2.1,4.4,.475,2.1,5.4,.388,3.7,4.6,.792,,,3.3,5.8,1.6,0.1,3.0,1.9,14.1,,-0.89,4,183,80,Guard
262,Hilton Armstrong\armsthi01,2005-06,UConn,Big East,34,33,27.7,3.5,5.7,.608,3.4,5.6,.609,0.0,0.1,.500,2.7,3.9,.692,2.0,4.6,6.6,0.7,0.6,3.1,2.3,2.8,9.7,,6.57,4,211,106,Center
263,Wayne Selden\seldewa01,2015-16,Kansas,Big 12,38,37,29.8,5.0,10.5,.474,3.0,5.5,.548,1.9,5.0,.392,1.9,3.1,.612,0.8,2.7,3.4,2.6,0.7,0.3,1.9,2.0,13.8,,11.22,3,196,104,Guard
264,Sam Jacobson\jacobsa01,1997-98,Minnesota,Big Ten,32,,,6.7,15.8,.426,5.2,11.2,.468,1.5,4.6,.324,3.3,4.5,.727,,,5.2,1.8,1.3,0.2,,,18.2,,8.30,4,193,97,Forward
265,Smush Parker\parkesm01,2001-02,Fordham,A-10,28,26,35.0,5.5,12.6,.433,3.4,6.4,.536,2.0,6.2,.328,3.6,4.9,.730,1.3,3.1,4.4,4.5,2.3,0.3,4.4,2.5,16.5,,3.47,1,193,86,Guard
266,Dusty Hannahs\hannadu01,,Texas Tech,,63,27,22.2,2.3,6.0,.386,0.9,2.3,.408,1.4,3.7,.372,1.3,1.5,.885,0.3,1.0,1.3,0.8,0.5,0.0,0.9,1.7,7.3,,,6,190,94,Guard
267,Bruce Bowen\bowenbr01,1992-93,Cal State Fullerton,Big West,27,,36.6,5.5,11.8,.465,5.0,10.2,.487,0.5,1.6,.326,4.9,7.4,.652,,,6.5,2.3,2.0,0.8,,,16.3,,2.19,4,201,83,Forward
268,Sean Colson\colsose01,,Rhode Island,,26,,13.6,1.5,5.5,.264,0.8,2.4,.349,0.6,3.1,.198,1.2,1.4,.811,,,1.4,2.0,0.8,0.1,,,4.7,,,5,183,79,Guard
269,Jodie Meeks\meeksjo01,2008-09,Kentucky,SEC,36,36,34.4,7.3,15.8,.463,4.1,7.8,.521,3.3,8.0,.406,5.9,6.5,.902,0.5,2.9,3.4,1.8,1.3,0.1,2.7,1.9,23.7,,4.82,3,196,94,Guard
270,Bryant Stith\stithbr01,1991-92,Virginia,ACC,33,33,36.4,7.0,15.4,.452,5.9,12.5,.471,1.1,2.9,.368,5.7,7.0,.815,,,6.6,2.2,1.2,0.4,2.0,2.4,20.7,,9.69,4,196,94,Guard
271,Tim Duncan\duncati01,1996-97,Wake Forest,ACC,31,,36.7,7.5,12.4,.608,7.4,11.7,.628,0.2,0.7,.273,5.5,8.7,.636,,,14.7,3.2,0.7,3.3,3.2,2.2,20.8,,10.53,4,211,112,Center
272,Anthony Goldwire\goldwan01,1993-94,Houston,SWC,27,,36.9,5.3,13.6,.393,4.0,9.0,.440,1.4,4.6,.301,5.1,6.3,.807,,,3.7,6.1,2.1,0.0,3.6,2.4,17.1,,1.37,2,185,82,Guard
273,Hakim Warrick\warriha01,2004-05,Syracuse,Big East,34,34,37.5,7.4,13.6,.548,7.2,12.7,.566,0.3,0.9,.290,6.2,9.1,.681,3.1,5.5,8.6,1.5,1.0,0.8,2.5,2.3,21.4,,6.83,4,206,99,Forward
274,Mark Bryant\bryanma01,1987-88,Seton Hall,Big East,34,30,32.5,7.9,13.9,.564,7.8,13.9,.565,0.0,0.1,.500,4.8,6.4,.748,,,9.1,0.9,1.1,0.9,2.4,3.1,20.5,,7.42,4,206,111,Forward
275,David Lee\leeda02,2004-05,Florida,SEC,32,32,28.0,5.0,9.5,.525,5.0,9.4,.532,0.0,0.1,.000,3.6,5.0,.714,2.4,6.6,9.0,2.2,1.1,0.8,2.7,2.4,13.6,,7.12,4,206,112,Forward
276,Bryant Reeves\reevebr01,1994-95,Oklahoma State,Big 8,37,37,34.8,7.8,13.3,.586,7.8,13.2,.592,0.0,0.1,.000,5.9,8.4,.706,,,9.5,0.8,0.5,1.6,2.9,3.2,21.5,,10.27,4,213,124,Center
277,Pascal Siakam\siakapa01,2015-16,New Mexico State,WAC,34,34,34.6,8.1,15.0,.539,8.0,14.6,.549,0.1,0.4,.200,4.0,5.9,.678,3.9,7.7,11.6,1.7,1.0,2.2,2.0,2.7,20.3,,-3.54,2,206,104,Forward
278,Marc Jackson\jacksma02,,VCU,,22,,12.6,1.0,2.4,.442,1.0,2.4,.442,0.0,0.0,,0.5,1.0,.571,,,3.0,0.4,0.2,0.6,0.6,1.6,2.6,,,5,208,122,Forward
279,Dickey Simpkins\simpkdi01,1993-94,Providence,Big East,30,,29.2,4.3,8.3,.516,4.2,8.0,.523,0.1,0.3,.333,3.1,4.6,.686,,,6.3,1.3,0.7,0.7,1.9,2.1,11.8,,9.95,4,206,112,Center
280,Jarell Eddie\eddieja01,2013-14,Virginia Tech,ACC,31,30,32.6,4.3,12.2,.355,1.7,5.3,.329,2.6,6.9,.376,2.0,2.6,.778,1.0,4.4,5.4,1.2,0.4,0.4,1.7,1.5,13.3,,5.99,4,201,99,Forward
281,Frank Williams\willifr02,2001-02,Illinois,Big Ten,35,34,32.4,5.0,12.7,.393,3.4,8.1,.423,1.5,4.5,.340,4.7,5.8,.808,0.9,3.7,4.7,4.4,2.0,0.3,2.7,2.1,16.2,,9.94,3,190,96,Guard
282,Mike Conley\conlemi01,2006-07,Ohio State,Big Ten,39,39,31.6,4.1,7.9,.518,3.6,6.2,.579,0.5,1.8,.304,2.6,3.7,.694,0.7,2.7,3.4,6.1,2.2,0.3,2.2,1.5,11.3,,9.03,1,185,81,Guard
283,Felipe Lopez\lopezfe01,1997-98,St. John's (NY),Big East,32,,,6.4,14.9,.431,4.6,9.4,.487,1.9,5.6,.337,2.8,4.9,.573,,,4.8,2.7,1.2,0.8,,,17.6,,6.76,4,196,90,Guard
284,Alonzo Mourning*\mournal01,1991-92,Georgetown,Big East,32,,32.8,6.4,10.7,.595,6.3,10.6,.599,0.0,0.1,.250,8.5,11.2,.758,,,10.7,1.7,0.6,5.0,2.6,3.6,21.3,,6.13,4,208,108,Center
285,Allen Crabbe\crabbal01,2012-13,California,Pac-12,33,33,36.2,6.5,14.2,.459,4.6,8.6,.532,1.9,5.6,.348,3.4,4.2,.813,1.0,5.1,6.1,2.6,1.1,0.7,2.5,2.1,18.4,,7.77,3,198,95,Guard
286,Robin Lopez\lopezro01,2007-08,Stanford,Pac-10,36,30,24.5,3.9,7.3,.534,3.9,7.3,.533,0.0,0.0,1.000,2.4,3.7,.652,2.6,3.1,5.7,0.6,0.5,2.3,1.8,2.6,10.2,,6.95,2,213,115,Center
287,Gary Trent\trentga01,1994-95,Ohio,MAC,33,,34.4,8.9,16.8,.527,8.6,15.8,.547,0.2,1.1,.229,4.9,7.7,.642,,,12.8,2.4,0.6,0.8,3.5,2.3,22.9,,3.58,3,203,113,Forward
288,Mitch Richmond*\richmmi01,1987-88,Kansas State,Big 8,34,,35.3,7.9,15.3,.514,6.5,12.4,.525,1.4,2.9,.469,5.5,7.1,.775,,,6.3,3.7,0.7,0.4,3.4,2.3,22.6,,10.14,2,196,97,Guard
289,Pat Connaughton\connapa01,2014-15,Notre Dame,ACC,38,38,35.6,4.4,9.4,.466,1.9,3.6,.537,2.4,5.8,.423,1.3,1.7,.781,1.1,6.3,7.4,1.5,0.7,0.9,1.2,2.0,12.5,,7.02,4,196,98,Guard
290,Quentin Richardson\richaqu01,1999-00,DePaul,CUSA,33,,34.8,6.1,14.2,.432,3.9,8.4,.464,2.2,5.8,.384,2.5,3.6,.706,,,9.8,2.2,1.1,0.3,2.3,2.3,17.0,,7.83,2,198,101,Forward
291,Muggsy Bogues\boguemu01,1986-87,Wake Forest,ACC,29,,39.0,5.5,11.0,.500,4.3,8.2,.519,1.2,2.7,.443,2.6,3.2,.806,,,3.8,9.5,2.4,0.0,3.7,2.1,14.8,,5.66,4,160,61,Guard
292,Sean Marks\marksse01,1997-98,California,Pac-10,26,,,3.7,7.7,.478,3.6,7.3,.495,0.1,0.4,.182,2.4,3.5,.689,,,7.6,0.7,1.0,0.9,,,9.8,,7.99,4,208,113,Forward
293,Francisco Elson\elsonfr01,1998-99,California,Pac-10,32,,19.8,2.5,4.9,.513,2.5,4.9,.513,0.0,0.0,,0.7,1.6,.412,,,5.1,0.5,0.8,1.3,1.1,2.6,5.7,,7.85,2,213,106,Center
294,Lance Allred\allrela01,,Utah,,39,6,8.4,0.8,1.6,.500,0.8,1.6,.500,0.0,0.0,,0.7,1.1,.683,0.6,1.0,1.6,0.1,0.1,0.2,0.6,1.2,2.3,,,6,211,113,Center
295,Thomas Welsh\welshth01,2017-18,UCLA,Pac-12,33,33,33.2,4.9,10.1,.485,3.5,6.7,.527,1.4,3.4,.402,1.5,1.8,.828,2.6,8.2,10.8,1.4,0.7,0.9,1.0,2.4,12.6,,6.86,4,213,111,Center
296,Jarrett Jack\jackja01,2004-05,Georgia Tech,ACC,32,31,34.1,5.1,10.0,.514,3.7,6.7,.549,1.4,3.3,.442,3.8,4.4,.866,0.3,4.6,4.8,4.5,1.8,0.1,3.4,1.7,15.5,,9.78,3,190,91,Guard
297,Reggie Evans\evansre01,2001-02,Iowa,Big Ten,34,31,34.0,5.0,10.0,.496,5.0,10.0,.497,0.0,0.0,.000,5.5,8.9,.619,3.6,7.5,11.1,1.3,1.6,0.5,2.7,3.0,15.4,,7.90,2,203,111,Forward
298,Tyler Ulis\ulisty01,2015-16,Kentucky,SEC,35,35,36.8,5.5,12.6,.434,3.9,8.1,.486,1.6,4.6,.344,4.8,5.6,.856,0.5,2.5,3.0,7.0,1.5,0.1,2.0,1.8,17.3,,8.84,2,175,70,Guard
299,Michael Redd\reddmi01,1999-00,Ohio State,Big Ten,30,,33.5,6.6,15.1,.436,5.4,11.5,.474,1.1,3.6,.315,3.0,3.9,.776,,,6.5,2.1,1.2,0.2,2.1,1.9,17.3,,6.55,3,198,99,Guard
300,Jeremy Lamb\lambje01,2011-12,UConn,Big East,34,34,37.2,6.4,13.4,.478,4.3,7.1,.601,2.1,6.2,.336,2.9,3.6,.810,0.9,3.9,4.9,1.7,1.2,0.6,2.0,1.7,17.7,,8.07,2,196,81,Guard
301,Matt Freije\freijma01,2003-04,Vanderbilt,SEC,33,33,29.8,5.6,13.5,.415,3.7,8.2,.452,1.9,5.3,.356,5.3,6.7,.788,2.0,3.4,5.4,0.9,0.7,0.6,1.0,1.6,18.4,,7.58,4,208,108,Forward
302,Malachi Richardson\richama01,2015-16,Syracuse,ACC,37,37,34.4,4.1,11.1,.369,2.0,5.1,.388,2.1,6.1,.353,3.1,4.2,.720,0.5,3.8,4.3,2.1,1.1,0.3,2.1,2.5,13.4,,9.75,1,198,88,Guard
303,Cuttino Mobley\moblecu01,1997-98,Rhode Island,A-10,34,,,5.7,11.8,.480,3.6,6.9,.525,2.0,4.9,.416,3.9,4.5,.856,,,4.3,2.6,1.6,0.5,,,17.2,,6.43,4,193,86,Guard
304,Mike Taylor\taylomi01,2006-07,Iowa State,Big 12,31,30,35.0,5.3,14.2,.376,2.8,7.3,.391,2.5,6.9,.360,2.8,4.2,.682,0.7,3.4,4.1,4.5,1.1,0.1,5.4,2.9,16.0,,5.19,1,188,74,Guard
305,Avery Johnson\johnsav01,1987-88,Southern,SWAC,30,,38.2,4.6,8.6,.537,3.9,7.0,.552,0.7,1.6,.468,1.5,2.1,.688,,,2.8,13.3,3.5,0.0,,,11.4,,-7.49,2,178,79,Guard
306,Terence Morris\morrite01,2000-01,Maryland,ACC,36,36,27.6,4.4,10.2,.432,3.7,7.7,.478,0.7,2.5,.289,2.7,3.4,.795,2.5,5.2,7.7,1.9,0.9,2.2,1.8,2.6,12.2,,10.99,4,206,100,Forward
307,Ty Lawson\lawsoty01,2008-09,UNC,ACC,35,35,29.9,5.2,9.8,.532,3.7,6.7,.560,1.5,3.1,.472,4.7,5.9,.798,0.7,2.3,3.0,6.6,2.1,0.1,1.9,1.7,16.6,,8.35,3,180,88,Guard
308,Harrison Barnes\barneha02,2011-12,UNC,ACC,38,37,29.2,6.0,13.7,.440,4.7,10.1,.469,1.3,3.6,.358,3.7,5.1,.723,1.9,3.3,5.2,1.1,1.1,0.3,1.9,1.8,17.1,,7.07,2,203,97,Forward
309,Derek Anderson\anderde01,,Ohio State,,44,,29.1,4.1,8.9,.462,3.4,6.7,.512,0.7,2.2,.309,3.7,4.6,.812,,,4.1,3.8,2.0,0.2,2.6,2.8,12.6,,,6,196,87,Forward
310,Georges Niang\niangge01,2015-16,Iowa State,Big 12,35,35,33.2,8.1,14.8,.546,6.5,10.7,.605,1.6,4.1,.392,2.7,3.4,.807,1.3,4.9,6.2,3.3,0.9,0.6,2.6,3.2,20.5,,10.16,4,203,104,Forward
311,DeQuan Jones\jonesde01,2011-12,Miami (FL),ACC,23,2,17.3,2.2,4.9,.451,2.1,4.6,.467,0.1,0.3,.250,1.3,2.2,.620,1.3,2.3,3.6,0.4,0.6,0.5,0.9,1.7,5.9,,6.17,4,203,100,Guard
312,Anthony Davis\davisan02,2004-05,Austin Peay,OVC,29,29,35.6,5.7,13.9,.406,4.6,10.2,.451,1.1,3.8,.284,2.9,3.8,.755,1.5,3.7,5.2,2.8,1.7,0.6,2.2,2.3,15.2,,-1.97,4,188,92,Guard
313,Kenny Anderson\anderke01,1990-91,Georgia Tech,ACC,30,29,38.9,9.3,21.2,.437,7.1,15.0,.472,2.2,6.2,.351,5.2,6.2,.829,,,5.7,5.6,3.0,0.1,3.8,2.3,25.9,,10.80,2,183,76,Guard
314,Bill Curley\curlebi01,1993-94,Boston College,Big East,34,,33.5,6.9,12.3,.557,6.9,12.3,.559,0.0,0.0,.000,6.3,8.0,.793,,,9.0,1.6,0.8,0.8,2.2,2.8,20.0,,9.83,4,206,99,Forward
315,Jeremy Pargo\pargoje01,2008-09,Gonzaga,WCC,34,34,30.0,4.1,8.5,.479,3.4,6.6,.513,0.7,1.9,.359,1.4,2.1,.700,0.8,2.6,3.4,4.9,1.4,0.1,2.4,1.8,10.2,,3.55,4,188,99,Guard
316,Briante Weber\weberbr01,2014-15,VCU,A-10,20,19,26.5,2.8,6.9,.401,2.2,5.4,.398,0.6,1.5,.414,2.0,2.7,.741,0.7,3.0,3.7,4.3,3.9,0.2,1.7,2.0,8.1,,6.10,4,188,74,Guard
317,DeMarcus Nelson\nelsode01,2007-08,Duke,ACC,34,34,30.9,5.1,10.3,.490,3.9,7.3,.532,1.2,3.0,.388,3.2,5.4,.601,1.4,4.4,5.8,2.9,1.6,0.3,2.5,2.3,14.5,,9.28,4,193,90,Guard
318,Donte Grantham\grantdo01,2017-18,Clemson,ACC,19,19,31.8,5.4,9.6,.560,4.0,6.3,.633,1.4,3.3,.419,2.1,2.6,.780,1.6,5.3,6.9,2.4,0.8,0.9,1.7,2.0,14.2,,9.25,4,203,92,Forward
